pair,matcher,param_num_disparities,param_block_size,param_p1,param_p2,param_uniqueness_ratio,param_mode_hh,mae,rmse,bad_0_5,bad_1_0,bad_3_0,density,evaluated,gt_valid,elapsed_ms
random-dot-640x480-d64-s1,opencv-sgbm,64,9,200,1568,5,False,0.2966151980351551,1.2658856306989144,0.005395875039027347,0.004033131921614722,0.0040221124354900915,0.9543080482333146,272245,285280,81.20758399999772
random-dot-640x480-d64-s1,opencv-sgbm,64,9,200,1568,5,True,0.24554802802750442,0.7642274883690303,0.0029087062867719973,0.0013294844391558876,0.0013221392212599988,0.9544517666853618,272286,285280,98.54325000000586
random-dot-640x480-d64-s1,opencv-sgbm,64,9,200,1568,10,False,0.2993041439652338,1.2883439894126083,0.005507465757451061,0.004170095820351537,0.004155399447416378,0.9540661805945037,272176,285280,71.54375000000357
random-dot-640x480-d64-s1,opencv-sgbm,64,9,200,1568,10,True,0.24751614194066718,0.7878231740011347,0.00297517382728565,0.0014361641561341841,0.0014361641561341841,0.9543360908581043,272253,285280,87.61770799999624
random-dot-640x480-d64-s1,opencv-sgbm,64,9,200,1568,15,False,0.3020840360017371,1.3111437976730846,0.005634434369682112,0.004300253237135076,0.004292902376900657,0.9537191531127314,272077,285280,67.88025000000175
random-dot-640x480-d64-s1,opencv-sgbm,64,9,200,1568,15,True,0.24961505728047764,0.8102041476419093,0.0030821678771247303,0.0015649624739632125,0.0015649624739632125,0.9541888670779585,272211,285280,89.50724999999693
random-dot-640x480-d64-s1,opencv-sgbm,64,9,200,3200,5,False,0.32897701222229275,1.4996097576410772,0.007078729281767956,0.005745268602327495,0.005730574820735864,0.9542344363432417,272224,285280,73.17575000000431
random-dot-640x480-d64-s1,opencv-sgbm,64,9,200,3200,5,True,0.23174417567142097,0.547550326329562,0.0022657500844607,0.000631619148342367,0.0006132581265882284,0.954556926528323,272316,285280,100.53095899999676
random-dot-640x480-d64-s1,opencv-sgbm,64,9,200,3200,10,False,0.3323220881260491,1.5209992712869178,0.007238708349868454,0.005930596587151109,0.005915898702176757,0.9539680314077398,272148,285280,71.62741600001254
random-dot-640x480-d64-s1,opencv-sgbm,64,9,200,3200,10,True,0.23422577475798226,0.591665603130613,0.0023686413913656594,0.0007564963203431409,0.0007454793836391146,0.9545288839035334,272308,285280,100.34662500000024
random-dot-640x480-d64-s1,opencv-sgbm,64,9,200,3200,15,False,0.3254945437268953,1.4794173412543343,0.006819210016220451,0.005531872634517561,0.0055245164209078304,0.9530250981491868,271879,285280,66.9207499999942
random-dot-640x480-d64-s1,opencv-sgbm,64,9,200,3200,15,True,0.23689365398871998,0.6386013027931792,0.0025011936680500975,0.0008741322951481984,0.0008741322951481984,0.9543956814357824,272270,285280,96.32583299999453
random-dot-640x480-d64-s1,opencv-sgbm,64,9,392,800,5,False,0.2749231705909835,1.083889382070599,0.003960803477276819,0.0028695617029250425,0.0028658874881965853,0.9540346326416153,272167,285280,71.26716700000202
random-dot-640x480-d64-s1,opencv-sgbm,64,9,392,800,5,True,0.2495807061391288,0.8063601297415288,0.002722183036501499,0.0015466114148004466,0.001542937753482631,0.9541783510936623,272208,285280,85.38433300000747
random-dot-640x480-d64-s1,opencv-sgbm,64,9,392,800,10,False,0.27854699285945417,1.116946299263269,0.004126855798912245,0.0030648243422019697,0.003057474643539615,0.9538698822209759,272120,285280,72.49266600000226
random-dot-640x480-d64-s1,opencv-sgbm,64,9,392,800,10,True,0.25109134415236084,0.8255524123087948,0.0027670090212578314,0.001620519227589248,0.001620519227589248,0.9539224621424566,272135,285280,110.11150000000214
random-dot-640x480-d64-s1,opencv-sgbm,64,9,392,800,15,False,0.2844288995522147,1.1704663924948586,0.004421428676438159,0.0033592567001367226,0.003355581364578586,0.9537436904094223,272084,285280,83.89154099999985
random-dot-640x480-d64-s1,opencv-sgbm,64,9,392,800,15,True,0.2531189252827185,0.8494686308365579,0.002870922444658467,0.00172769980664466,0.00172769980664466,0.9535824453168816,272038,285280,98.29279199999519
random-dot-640x480-d64-s1,opencv-sgbm,64,9,392,1568,5,False,0.2966006448188422,1.267280362587963,0.005134816479895981,0.004029251558258864,0.004029251558258864,0.9543571228266966,272259,285280,74.02362499999526
random-dot-640x480-d64-s1,opencv-sgbm,64,9,392,1568,5,True,0.24524903263010878,0.7601111740524897,0.0025048388933166343,0.0013111839954751297,0.0013111839954751297,0.9544061974200785,272273,285280,100.7562919999998
random-dot-640x480-d64-s1,opencv-sgbm,64,9,392,1568,10,False,0.2987861009036564,1.2869784562036966,0.005213634075636272,0.004129756660334863,0.004126082499605028,0.9540486539540101,272171,285280,96.12370799999326
random-dot-640x480-d64-s1,opencv-sgbm,64,9,392,1568,10,True,0.24727319724994837,0.7840294022942523,0.002604310151667089,0.0014288810282066257,0.0014288810282066257,0.9542940269209198,272241,285280,83.71004199999277
random-dot-640x480-d64-s1,opencv-sgbm,64,9,392,1568,15,False,0.3011411986267608,1.3068790072947356,0.005307321089250469,0.004241446355259725,0.004237770925142515,0.9537191531127314,272077,285280,61.962541999989185
random-dot-640x480-d64-s1,opencv-sgbm,64,9,392,1568,15,True,0.24991490095863658,0.8154526284804576,0.0027185692978008978,0.0015760354442656557,0.0015760354442656557,0.9541573191250701,272202,285280,94.88283299999978
random-dot-640x480-d64-s1,opencv-sgbm,64,9,392,3200,5,False,0.32822805876331224,1.4960111507140896,0.006755391640065092,0.005697451024328961,0.005697451024328961,0.9542449523275378,272227,285280,71.9367500000061
random-dot-640x480-d64-s1,opencv-sgbm,64,9,392,3200,5,True,0.23163377496038617,0.5456693473352817,0.001832483805103045,0.0006132761431907987,0.0006132761431907987,0.9545288839035334,272308,285280,99.41920800000048
random-dot-640x480-d64-s1,opencv-sgbm,64,9,392,3200,10,False,0.33322072211669035,1.5293977930612122,0.006988228032273709,0.00595946680775392,0.00595946680775392,0.9540521592821088,272172,285280,75.26558299998953
random-dot-640x480-d64-s1,opencv-sgbm,64,9,392,3200,10,True,0.23442752379281748,0.596353123417081,0.0019757475156260327,0.0007565129892545777,0.0007565129892545777,0.9545078519349411,272302,285280,137.22887499999104
random-dot-640x480-d64-s1,opencv-sgbm,64,9,392,3200,15,False,0.32745049179547425,1.4934199273499411,0.006652373930343136,0.005637418040473205,0.005637418040473205,0.9532143858665171,271933,285280,83.18850000000566
random-dot-640x480-d64-s1,opencv-sgbm,64,9,392,3200,15,True,0.23653497756658406,0.6308372042156525,0.0020861338210772973,0.00086677391157437,0.00086677391157437,0.9544097027481773,272274,285280,83.3885830000014
